Structure Number,Structure Name,Asset Class,Structure Type,Inventory Date,Road No.,km,Municipality,Maintenance Region,Magisterial District,Analysis Date,Inspection Item,Activity,Position,Qty Budget,Unit Cost,Unit,Cost,U,Adj. U,RMax2,B/C,WorkYear
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,15. Bearings, 702. Traffic accommodation-Low (< 10 000 vpd),"BU,AP",1.00,146090.00,LS,146090.00,2,4,4,3.00,3
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,06. Abutments, 702. Traffic accommodation-Low (< 10 000 vpd),BU,1.00,146090.00,LS,146090.00,2,4,4,3.00,3
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,15. Bearings, 654. Access-using scaffold (< 10 m),"BU,AP",2.00,4910.00,No,9820.00,2,4,4,41.00,1
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),S4,1.00,790.00,L,0.00,0,0,1,9999999.00,1
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,15. Bearings," 253. Refurbish (corrosion protection, anchor bolts, etc)","BU,AP",26.00,4910.00,No,127660.00,2,4,4,3.00,3
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,14. Piers & Columns, 654. Access-using scaffold (< 10 m),AP,2.00,4910.00,No,9820.00,2,4,1,10.00,2
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,14. Piers & Columns, 207. Clear debris,P2-P4,1.00,790.00,m3,790.00,1,1,1,127.00,1
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,14. Piers & Columns, 101. Apply protective coating,AP,70.00,510.00,m2,35700.00,2,4,1,3.00,3
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,04. Approach Embankment Protection Works, 953. Ad-hoc item (describe under Remarks),U2,1.00,1140.00,No,0.00,0,0,1,9999999.00,1
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,11. Parapet, 118. Repair spall (including honeycombing),S2-S4,30.00,790.00,L,23700.00,2,4,4,17.00,2
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,09. Superstructure Drainage, 702. Traffic accommodation-Low (< 10 000 vpd),AS,1.00,146090.00,LS,146090.00,2,4,4,3.00,3
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,09. Superstructure Drainage, 208. Clear scuppers,AS,15.00,360.00,No,5400.00,2,4,4,74.00,1
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,08. Surfacing, 702. Traffic accommodation-Low (< 10 000 vpd),"S1,S2",1.00,146090.00,LS,146090.00,2,4,1,1.00,3
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,07. Wing/ Retaining Walls, 120. Seal cracks,BU,20.00,790.00,m,15800.00,2,4,4,25.00,1
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,06. Abutments, 120. Seal cracks,BU,7.00,790.00,m,5530.00,2,4,4,72.00,1
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,04. Approach Embankment Protection Works, 953. Ad-hoc item (describe under Remarks),U2,20.00,1140.00,No,22800.00,2,4,1,4.00,3
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,11. Parapet, 465. Repair/replace handrail posts,S2-S4,3.00,1660.00,No,4980.00,2,4,4,80.00,1
B3089,GOUKOU RIVER,Bridge,Bridge,11/12/2019,MR00332,25.95,Hessequa,,Garden Route (Eden),6/30/2022,08. Surfacing, 502. Resurface or patch,"S1,S2",2.00,790.00,m2,1580.00,2,4,1,63.00,1
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,13. Pier Foundations, 102. Apply silanes,AP,50.00,510.00,m2,25500.00,2,4,1,4.00,3
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,01. Approach Embankment, 402. Clear bush,BU,50.00,80.00,m2,4000.00,2,4,1,25.00,1
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,02. Guardrail, 455. New guardrail (single and double),BU,120.00,1010.00,m,121200.00,3,4,9,7.00,3
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,05. Abutment Foundations, 102. Apply silanes,BU,30.00,510.00,m2,15300.00,2,4,1,7.00,3
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,08. Surfacing, 117. Repair concrete topping,AS,15.00,8090.00,m3,121350.00,2,4,1,1.00,3
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,08. Surfacing, 207. Clear debris,AS,0.50,790.00,m3,395.00,2,4,1,253.00,1
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,01. Approach Embankment, 155. Earth backfill,BU,10.00,670.00,m3,6700.00,2,4,1,15.00,2
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,08. Surfacing, 702. Traffic accommodation-Low (< 10 000 vpd),AS,1.00,146090.00,LS,146090.00,2,4,1,1.00,3
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,21. Miscellaneous Items, 620. Install structure number plate,U2,1.00,5700.00,No,5700.00,1,1,1,18.00,2
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,17. Expansion Joints, 702. Traffic accommodation-Low (< 10 000 vpd),"BU,AP",1.00,146090.00,LS,146090.00,2,4,9,6.00,3
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,14. Piers & Columns, 102. Apply silanes,AP,40.00,510.00,m2,20400.00,2,4,1,5.00,3
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,17. Expansion Joints, 203. Clean joint of loose material,"BU,AP",26.00,360.00,m,9360.00,2,4,9,96.00,1
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,11. Parapet, 702. Traffic accommodation-Low (< 10 000 vpd),S2,1.00,146090.00,LS,146090.00,4,4,16,11.00,2
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,11. Parapet, 457. New traffic barrier (Concrete F-Shape/NJ),S2,8.00,12220.00,m,97760.00,4,4,16,16.00,2
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,09. Superstructure Drainage, 351. Construct new scuppers,AS,10.00,6540.00,No,65400.00,2,4,4,6.00,3
B3091,VALS RIVER,Bridge,Bridge,11/11/2019,MR00337,11.12,Hessequa,,Garden Route (Eden),6/30/2022,09. Superstructure Drainage, 208. Clear scuppers,AS,10.00,360.00,No,3600.00,2,4,4,111.00,1
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,06. Abutments, 102. Apply silanes,U2,20.00,510.00,m2,10200.00,2,4,4,39.00,1
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,06. Abutments, 118. Repair spall (including honeycombing),BU,15.00,790.00,L,11850.00,3,4,4,34.00,1
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,06. Abutments, 702. Traffic accommodation-Low (< 10 000 vpd),BU,1.00,146090.00,LS,146090.00,2,4,4,3.00,3
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,08. Surfacing, 502. Resurface or patch,AS,40.00,790.00,m2,31600.00,2,4,1,3.00,3
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,11. Parapet, 118. Repair spall (including honeycombing),"S1,S4",4.00,790.00,L,3160.00,2,4,4,127.00,1
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,11. Parapet, 702. Traffic accommodation-Low (< 10 000 vpd),AS,1.00,146090.00,LS,146090.00,2,4,4,3.00,3
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,05. Abutment Foundations, 102. Apply silanes,U2,16.00,510.00,m2,8160.00,2,4,1,12.00,2
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,11. Parapet, 953. Ad-hoc item (describe under Remarks),"S1,S10",10.00,1140.00,No,11400.00,3,4,4,35.00,1
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,06. Abutments, 108. Cut back reinforcement (tie rods) and make good,BU,12.00,240.00,No,2880.00,3,4,4,139.00,1
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,11. Parapet, 953. Ad-hoc item (describe under Remarks),AS,120.00,1140.00,No,136800.00,1,1,4,3.00,3
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 120. Seal cracks,AS,40.00,790.00,m,31600.00,2,4,4,13.00,2
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),AS,30.00,790.00,L,23700.00,2,4,4,17.00,2
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,13. Pier Foundations, 102. Apply silanes,AP,60.00,510.00,m2,30600.00,2,4,1,3.00,3
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 104. Concrete (reinforced),S8-S10,1.00,12990.00,m3,12990.00,2,4,4,31.00,1
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,17. Expansion Joints, 301. Install silicon/bituminous seal,"BU,AP",80.00,1290.00,m,103200.00,3,4,4,4.00,3
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,17. Expansion Joints, 203. Clean joint of loose material,"BU,AP",70.00,360.00,m,25200.00,3,4,4,16.00,2
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,14. Piers & Columns, 120. Seal cracks,AP,100.00,790.00,m,79000.00,2,4,4,5.00,3
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,14. Piers & Columns, 118. Repair spall (including honeycombing),"P7-P9,P13,P14",30.00,790.00,L,23700.00,3,4,4,17.00,2
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,14. Piers & Columns, 108. Cut back reinforcement (tie rods) and make good,"P7-P9,P13,P14",25.00,240.00,No,6000.00,3,4,4,67.00,1
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,14. Piers & Columns, 102. Apply silanes,AP,120.00,510.00,m2,61200.00,2,4,4,7.00,3
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,03. Waterway, 207. Clear debris,S12-S14,3.00,790.00,m3,2370.00,1,1,1,42.00,1
B3093,GOURITZ RIVER CAUSEWAY,Bridge,Bridge,11/13/2019,MR00342,67.94,Hessequa,,Garden Route (Eden),6/30/2022,06. Abutments, 120. Seal cracks,U2,12.00,790.00,m,9480.00,2,4,4,42.00,1
B3098,Kaaimans River,Bridge,Bridge - Arch,11/9/2019,MR00355,6.53,George,,Garden Route (Eden),6/30/2022,11. Parapet, 103. Clean concrete surface,S1,80.00,160.00,m2,12800.00,3,4,1,8.00,3
B3098,Kaaimans River,Bridge,Bridge - Arch,11/9/2019,MR00355,6.53,George,,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 702. Traffic accommodation-Low (< 10 000 vpd),S1,1.00,146090.00,LS,146090.00,3,4,1,1.00,3
B3098,Kaaimans River,Bridge,Bridge - Arch,11/9/2019,MR00355,6.53,George,,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 103. Clean concrete surface,S1,350.00,160.00,m2,56000.00,3,4,1,2.00,3
B3098,Kaaimans River,Bridge,Bridge - Arch,11/9/2019,MR00355,6.53,George,,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 654. Access-using scaffold (< 10 m),S1,1.00,4910.00,No,4910.00,3,4,1,20.00,2
B3099,Silver River,Bridge,Bridge - Arch,11/9/2019,MR00355,8.62,George,,Garden Route (Eden),6/30/2022,11. Parapet, 103. Clean concrete surface,S1,80.00,160.00,m2,12800.00,3,4,1,8.00,3
B3099,Silver River,Bridge,Bridge - Arch,11/9/2019,MR00355,8.62,George,,Garden Route (Eden),6/30/2022,11. Parapet, 702. Traffic accommodation-Low (< 10 000 vpd),S1,1.00,146090.00,LS,146090.00,3,4,1,1.00,3
B3099,Silver River,Bridge,Bridge - Arch,11/9/2019,MR00355,8.62,George,,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 103. Clean concrete surface,S1,300.00,160.00,m2,48000.00,3,4,1,2.00,3
B3099,Silver River,Bridge,Bridge - Arch,11/9/2019,MR00355,8.62,George,,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 654. Access-using scaffold (< 10 m),S1,1.00,4910.00,No,4910.00,3,4,1,20.00,2
B3106,KAMMANASSIE RIVER CAUSEWAY,Bridge,Bridge,11/5/2019,MR00359+,10.23,Oudtshoorn,Oudtshoorn,Garden Route (Eden),6/30/2022,03. Waterway, 207. Clear debris,AS,30.00,790.00,m3,23700.00,2,4,4,17.00,2
B3106,KAMMANASSIE RIVER CAUSEWAY,Bridge,Bridge,11/5/2019,MR00359+,10.23,Oudtshoorn,Oudtshoorn,Garden Route (Eden),6/30/2022,10. Kerbs / Sidewalks, 953. Ad-hoc item (describe under Remarks),AS,70.00,1140.00,No,79800.00,2,4,4,5.00,3
B3106,KAMMANASSIE RIVER CAUSEWAY,Bridge,Bridge,11/5/2019,MR00359+,10.23,Oudtshoorn,Oudtshoorn,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 101. Apply protective coating,AS,135.00,510.00,m2,68850.00,2,4,9,13.00,2
B3106,KAMMANASSIE RIVER CAUSEWAY,Bridge,Bridge,11/5/2019,MR00359+,10.23,Oudtshoorn,Oudtshoorn,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),S1-S5,10.00,790.00,L,7900.00,2,4,9,114.00,1
B3108,GROBBELAARS RIVER NO 1,Bridge,Bridge,11/4/2019,MR00369+,0.84,Oudtshoorn,Oudtshoorn,Garden Route (Eden),6/30/2022,17. Expansion Joints, 301. Install silicon/bituminous seal,"U1,P1-P3",32.00,1290.00,m,41280.00,2,4,1,2.00,3
B3108,GROBBELAARS RIVER NO 1,Bridge,Bridge,11/4/2019,MR00369+,0.84,Oudtshoorn,Oudtshoorn,Garden Route (Eden),6/30/2022,07. Wing/ Retaining Walls, 355. Repair weep holes,U1,6.00,1660.00,No,9960.00,2,4,1,10.00,3
B3108,GROBBELAARS RIVER NO 1,Bridge,Bridge,11/4/2019,MR00369+,0.84,Oudtshoorn,Oudtshoorn,Garden Route (Eden),6/30/2022,02. Guardrail, 466. Replace bolts and washers,U1,5.00,360.00,No,1800.00,1,1,1,56.00,1
B3108,GROBBELAARS RIVER NO 1,Bridge,Bridge,11/4/2019,MR00369+,0.84,Oudtshoorn,Oudtshoorn,Garden Route (Eden),6/30/2022,03. Waterway, 207. Clear debris,S1-S4,20.00,790.00,m3,15800.00,1,1,1,6.00,3
B3108,GROBBELAARS RIVER NO 1,Bridge,Bridge,11/4/2019,MR00369+,0.84,Oudtshoorn,Oudtshoorn,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 120. Seal cracks,S1-S3,22.00,790.00,m,17380.00,2,4,4,23.00,1
B3108,GROBBELAARS RIVER NO 1,Bridge,Bridge,11/4/2019,MR00369+,0.84,Oudtshoorn,Oudtshoorn,Garden Route (Eden),6/30/2022,06. Abutments, 355. Repair weep holes,U1,3.00,1660.00,No,4980.00,2,4,4,80.00,1
B3109,GROBBELAARS RIVER NO 2,Bridge,Bridge,11/4/2019,MR00369+,1.00,Oudtshoorn,Oudsthoorn,Garden Route (Eden),6/30/2022,02. Guardrail, 466. Replace bolts and washers,BU,14.00,360.00,No,5040.00,1,1,1,20.00,2
B3109,GROBBELAARS RIVER NO 2,Bridge,Bridge,11/4/2019,MR00369+,1.00,Oudtshoorn,Oudsthoorn,Garden Route (Eden),6/30/2022,03. Waterway, 207. Clear debris,S1-S4,20.00,790.00,m3,15800.00,1,1,1,6.00,3
B3109,GROBBELAARS RIVER NO 2,Bridge,Bridge,11/4/2019,MR00369+,1.00,Oudtshoorn,Oudsthoorn,Garden Route (Eden),6/30/2022,09. Superstructure Drainage, 208. Clear scuppers,S1-S4,12.00,360.00,No,4320.00,1,1,1,23.00,1
B3109,GROBBELAARS RIVER NO 2,Bridge,Bridge,11/4/2019,MR00369+,1.00,Oudtshoorn,Oudsthoorn,Garden Route (Eden),6/30/2022,17. Expansion Joints, 301. Install silicon/bituminous seal,"BU,AP",50.00,1290.00,m,64500.00,2,4,1,2.00,3
B3109,GROBBELAARS RIVER NO 2,Bridge,Bridge,11/4/2019,MR00369+,1.00,Oudtshoorn,Oudsthoorn,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 120. Seal cracks,S2-S4,11.00,790.00,m,8690.00,2,4,4,46.00,1
B3111,Gamka River Causeway,Bridge,Bridge,11/6/2019,MR00373,37.25,Prince Albert,Central Karoo,Central Karoo,6/30/2022,06. Abutments, 118. Repair spall (including honeycombing),BU,10.00,790.00,L,7900.00,3,4,1,13.00,2
B3111,Gamka River Causeway,Bridge,Bridge,11/6/2019,MR00373,37.25,Prince Albert,Central Karoo,Central Karoo,6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),"S6-S17,S20-S22,S27,S28",150.00,790.00,L,118500.00,3,4,4,3.00,3
B3111,Gamka River Causeway,Bridge,Bridge,11/6/2019,MR00373,37.25,Prince Albert,Central Karoo,Central Karoo,6/30/2022,17. Expansion Joints, 301. Install silicon/bituminous seal,"BU,AP",215.00,1290.00,m,277350.00,3,4,4,1.00,3
B3111,Gamka River Causeway,Bridge,Bridge,11/6/2019,MR00373,37.25,Prince Albert,Central Karoo,Central Karoo,6/30/2022,17. Expansion Joints, 203. Clean joint of loose material,"BU,AP",215.00,360.00,m,77400.00,3,4,4,5.00,3
B3111,Gamka River Causeway,Bridge,Bridge,11/6/2019,MR00373,37.25,Prince Albert,Central Karoo,Central Karoo,6/30/2022,14. Piers & Columns, 118. Repair spall (including honeycombing),AP,150.00,790.00,L,118500.00,3,4,9,8.00,3
B3111,Gamka River Causeway,Bridge,Bridge,11/6/2019,MR00373,37.25,Prince Albert,Central Karoo,Central Karoo,6/30/2022,14. Piers & Columns, 101. Apply protective coating,AP,1250.00,510.00,m2,637500.00,3,4,9,1.00,3
B3111,Gamka River Causeway,Bridge,Bridge,11/6/2019,MR00373,37.25,Prince Albert,Central Karoo,Central Karoo,6/30/2022,11. Parapet, 113. Concrete (precast),AS,5.00,19510.00,m3,97550.00,1,1,9,9.00,3
B3111,Gamka River Causeway,Bridge,Bridge,11/6/2019,MR00373,37.25,Prince Albert,Central Karoo,Central Karoo,6/30/2022,07. Wing/ Retaining Walls, 101. Apply protective coating,BU,500.00,510.00,m2,255000.00,2,4,1,0.00,3
B3111,Gamka River Causeway,Bridge,Bridge,11/6/2019,MR00373,37.25,Prince Albert,Central Karoo,Central Karoo,6/30/2022,04. Approach Embankment Protection Works, 159. Stone pitching,BU,10.00,1010.00,m2,10100.00,1,1,4,40.00,1
B3111,Gamka River Causeway,Bridge,Bridge,11/6/2019,MR00373,37.25,Prince Albert,Central Karoo,Central Karoo,6/30/2022,03. Waterway, 151. Backfill scour damage (earth),AS,50.00,1010.00,m3,50500.00,3,4,1,2.00,3
B3111,Gamka River Causeway,Bridge,Bridge,11/6/2019,MR00373,37.25,Prince Albert,Central Karoo,Central Karoo,6/30/2022,07. Wing/ Retaining Walls, 118. Repair spall (including honeycombing),BU,2.00,790.00,L,1580.00,2,4,1,63.00,1
B3112,PIESANG RIVER (OTTO DU PLESIS BRIDGE),Bridge,Bridge,11/1/2019,MR00383,2.64,Bitou,Plettenberg Bay,Garden Route (Eden),6/30/2022,17. Expansion Joints, 306. New asphalt plug joint,"BU,AP",75.00,6540.00,m,490500.00,2,4,1,0.00,3
B3112,PIESANG RIVER (OTTO DU PLESIS BRIDGE),Bridge,Bridge,11/1/2019,MR00383,2.64,Bitou,Plettenberg Bay,Garden Route (Eden),6/30/2022,02. Guardrail, 455. New guardrail (single and double),BU,40.00,1010.00,m,40400.00,4,4,9,22.00,1
B3112,PIESANG RIVER (OTTO DU PLESIS BRIDGE),Bridge,Bridge,11/1/2019,MR00383,2.64,Bitou,Plettenberg Bay,Garden Route (Eden),6/30/2022,11. Parapet, 118. Repair spall (including honeycombing),S1,2.00,790.00,L,1580.00,1,1,1,63.00,1
B3112,PIESANG RIVER (OTTO DU PLESIS BRIDGE),Bridge,Bridge,11/1/2019,MR00383,2.64,Bitou,Plettenberg Bay,Garden Route (Eden),6/30/2022,15. Bearings, 255. Replace - elastomeric,"U1,P1",10.00,4910.00,No,49100.00,2,4,4,8.00,3
B3125,KROMLAAGTE STREAM,Bridge,Bridge,11/22/2019,MR00404,0.50,George,,Garden Route (Eden),6/30/2022,02. Guardrail, 451. Attach guardrail to endblock,BU,4.00,3280.00,No,0.00,0,0,4,9999999.00,1
B3174,De Molen Stream Culvert,Bridge,Bridge,11/20/2019,MR00526+,7.52,Bergrivier,West Coast,West Coast,6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),S1,100.00,790.00,L,79000.00,3,4,4,5.00,3
B3174,De Molen Stream Culvert,Bridge,Bridge,11/20/2019,MR00526+,7.52,Bergrivier,West Coast,West Coast,6/30/2022,02. Guardrail, 455. New guardrail (single and double),BU,60.00,1010.00,m,60600.00,1,1,9,15.00,2
B3174,De Molen Stream Culvert,Bridge,Bridge,11/20/2019,MR00526+,7.52,Bergrivier,West Coast,West Coast,6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),S2,100.00,790.00,L,79000.00,3,4,4,5.00,3
B3174,De Molen Stream Culvert,Bridge,Bridge,11/20/2019,MR00526+,7.52,Bergrivier,West Coast,West Coast,6/30/2022,14. Piers & Columns, 120. Seal cracks,P1,3.00,790.00,m,2370.00,2,4,1,42.00,1
B3174,De Molen Stream Culvert,Bridge,Bridge,11/20/2019,MR00526+,7.52,Bergrivier,West Coast,West Coast,6/30/2022,14. Piers & Columns, 118. Repair spall (including honeycombing),P1,50.00,790.00,L,39500.00,2,4,1,3.00,3
B3174,De Molen Stream Culvert,Bridge,Bridge,11/20/2019,MR00526+,7.52,Bergrivier,West Coast,West Coast,6/30/2022,09. Superstructure Drainage, 206. Clear channel,AS,40.00,160.00,m,6400.00,1,1,4,62.00,1
B3174,De Molen Stream Culvert,Bridge,Bridge,11/20/2019,MR00526+,7.52,Bergrivier,West Coast,West Coast,6/30/2022,07. Wing/ Retaining Walls, 120. Seal cracks,U2,3.00,790.00,m,2370.00,2,4,9,380.00,1
B3174,De Molen Stream Culvert,Bridge,Bridge,11/20/2019,MR00526+,7.52,Bergrivier,West Coast,West Coast,6/30/2022,07. Wing/ Retaining Walls, 104. Concrete (reinforced),U1,5.00,12990.00,m3,64950.00,3,4,9,14.00,2
B3174,De Molen Stream Culvert,Bridge,Bridge,11/20/2019,MR00526+,7.52,Bergrivier,West Coast,West Coast,6/30/2022,06. Abutments, 120. Seal cracks,BU,6.00,790.00,m,4740.00,2,4,4,84.00,1
B3174,De Molen Stream Culvert,Bridge,Bridge,11/20/2019,MR00526+,7.52,Bergrivier,West Coast,West Coast,6/30/2022,06. Abutments, 101. Apply protective coating,U2,40.00,510.00,m2,20400.00,2,4,4,20.00,2
B3174,De Molen Stream Culvert,Bridge,Bridge,11/20/2019,MR00526+,7.52,Bergrivier,West Coast,West Coast,6/30/2022,04. Approach Embankment Protection Works, 156. Gabion (mattresses and boxes),U2,10.00,3280.00,m3,32800.00,1,1,9,27.00,1
B3174,De Molen Stream Culvert,Bridge,Bridge,11/20/2019,MR00526+,7.52,Bergrivier,West Coast,West Coast,6/30/2022,07. Wing/ Retaining Walls, 120. Seal cracks,U2,3.00,790.00,m,2370.00,2,4,9,380.00,1
B3175,Bridge over Smits River,Bridge,Bridge,11/20/2019,MR00526+,9.20,Bergrivier,Ceres,West Coast,6/30/2022,06. Abutments, 120. Seal cracks,U1,3.00,790.00,m,2370.00,2,4,1,42.00,1
B3175,Bridge over Smits River,Bridge,Bridge,11/20/2019,MR00526+,9.20,Bergrivier,Ceres,West Coast,6/30/2022,11. Parapet, 101. Apply protective coating,AS,100.00,510.00,m2,51000.00,2,4,4,8.00,3
